,Email Ad Id,Locale,Client,Headline,Deal Category,Sales Category ,Ad Id,Clicks,% of Total,Publish Date,Emails Sent ,Price,Conversion Rate (N Clicks/ N Delivered Emails *100),Percentage Diff Demand (Emails sent vs. Clicks),PriceGroup,quartile_for_PED_calc
399,Year: 2019Week: 38,UK,Broadway Travel Service (Wimbledon) Ltd,"£499pp -- Madeira: luxury week w/flts & meals, fr Manchester",Vacations,Vacation,2805735,1286,0.0002,9/18/2019,297022.0,499.0,0.4329645615476295,198.275607761106,V.High,599.0
400,Year: 2019Week: 38,UK,Broadway Travel Service (Wimbledon) Ltd,"£599pp -- Spain: 5-star all-inc holiday, from Leeds Bradford",Vacations,Vacation,2805765,2505,0.0003,9/18/2019,262366.0,599.0,0.9547731032222163,196.2170264015313,V.High,
401,Year: 2019Week: 38,UK,Fleetway Travel Ltd,"£499pp -- Luxury ultra all-inc Corfu week w/flights, 46% off",Vacations,Travel Agency,2805042,8399,0.0011,9/18/2019,1777562.0,499.0,0.4725010998209908,198.11888389500106,V.High,599.0
402,Year: 2019Week: 38,UK,Fleetway Travel Ltd,"£699pp -- Corfu: 5-star 24-hour all-inc week, fr Manchester",Vacations,Travel Agency,2805723,1435,0.0002,9/18/2019,297022.0,699.0,0.4831291958171449,198.07677487879326,V.High,600.0
403,Year: 2019Week: 38,UK,holidays.ch. AG (Travelzoo Packages),£123pp -- 4-star central Dublin break inc flights,Vacations,Vacation,2804873,12086,0.0015,9/18/2019,2420436.0,123.0,0.4993315253945983,198.01259762501635,Mid,199.0
404,Year: 2019Week: 38,UK,Jetline Travel,£399pp -- Cyprus: luxury all-inc beach holiday w/sea view,Vacations,Travel Agency,2805711,32312,0.0040999999999999995,9/18/2019,4246828.0,399.0,0.7608502157374869,196.97958000906723,High,599.0
405,Year: 2019Week: 38,UK,Premier Holidays Ltd,£425pp -- 5-star Jersey stay w/Michelin-star meal & car hire,Vacations,Vacation,2804296,8148,0.001,9/18/2019,2420434.0,425.0,0.33663384335206,198.6579823123123,V.High,599.0
406,Year: 2019Week: 38,UK,Super Escapes,£149pp -- Deluxe 4-night Benidorm break with flights & meals,Vacations,Travel Agency,2805538,16469,0.0021,9/18/2019,2420436.0,149.0,0.680414602988883,197.2967349978764,Mid,199.0
417,Year: 2019Week: 38,UK,Broadway Travel Service (Wimbledon) Ltd,"£499pp -- Madeira: luxury week w/flights & meals, fr Bristol",Vacations,Vacation,2805733,1027,0.0001,9/18/2019,199976.0,499.0,0.5135616273952874,197.9562494092128,V.High,599.0
418,Year: 2019Week: 38,UK,Broadway Travel Service (Wimbledon) Ltd,£499pp -- Madeira: luxury week with flights & meals,Vacations,Vacation,2805584,6969,0.0009,9/18/2019,1923436.0,499.0,0.3623203475447065,198.55595069428435,V.High,599.0
419,Year: 2019Week: 38,UK,Broadway Travel Service (Wimbledon) Ltd,"£599pp -- Spain: 5-star all-inc holiday, from the Midlands",Vacations,Vacation,2805763,2116,0.0003,9/18/2019,345852.0,599.0,0.6118223980199623,197.5675924222917,V.High,
420,Year: 2019Week: 38,UK,Broadway Travel Service (Wimbledon) Ltd,£599pp -- Spain: 5-star all-inc holiday; fly from Liverpool,Vacations,Vacation,2805766,2601,0.0003,9/18/2019,297022.0,599.0,0.8756927096309365,196.52763639640483,V.High,
421,Year: 2019Week: 38,UK,Broadway Travel Service (Wimbledon) Ltd,£599pp -- Spain: 5-star ultra all-inc holiday at new hotel,Vacations,Vacation,2805746,8524,0.0011,9/18/2019,1315218.0,599.0,0.6481054851743209,197.42427149701376,V.High,
422,Year: 2019Week: 38,UK,Fleetway Travel Ltd,"£299pp -- Algarve: deluxe week inc meals & flights, 32% off",Vacations,Travel Agency,2804867,32717,0.0040999999999999995,9/18/2019,4840872.0,299.0,0.6758493097937728,197.31475099767337,High,329.0
423,Year: 2019Week: 38,UK,holidays.ch. AG (Travelzoo Packages),"£1799pp -- Luxury Maldives villa break w/meals, fr Edinburgh",Vacations,Vacation,2805606,474,0.0001,9/18/2019,139118.0,1799.0,0.3407179516669302,198.64175597455443,V.High,600.0
424,Year: 2019Week: 38,UK,holidays.ch. AG (Travelzoo Packages),"£1849pp -- Luxury Maldives villa week w/meals, fr Birmingham",Vacations,Vacation,2805604,1048,0.0001,9/18/2019,345852.0,1849.0,0.30301978881139907,198.79158258864226,V.High,600.0
425,Year: 2019Week: 38,UK,Hotelplan Limited (t/a Inghams Travel),"£499pp -- Lapland: 7-nt winter escape w/meals, fr Manchester",Vacations,Vacation,2805721,975,0.0001,9/18/2019,297022.0,499.0,0.3282585128374329,198.6912619925704,V.High,599.0
426,Year: 2019Week: 38,UK,Hotelplan Limited (t/a Inghams Travel),"£499pp -- Lapland: 7-nt winter escape w/meals, from Bristol",Vacations,Vacation,2805720,1013,0.0001,9/18/2019,199976.0,499.0,0.5065607872944754,197.9839692719502,V.High,599.0
427,Year: 2019Week: 38,UK,Jetline Travel,£149pp -- Polish Riviera: 5-star Sheraton trip w/meals & spa,Vacations,Travel Agency,2805601,19749,0.0025,9/18/2019,2420436.0,149.0,0.8159273783731525,196.76270446707932,Mid,199.0
428,Year: 2019Week: 38,UK,Jetline Travel,£149pp -- Polish Riviera: 5-star Sheraton trip w/meals & spa,Vacations,Travel Agency,2805624,19582,0.0025,9/18/2019,2420436.0,149.0,0.8090277949923073,196.78985974693632,Mid,199.0
429,Year: 2019Week: 38,UK,Jetline Travel,"£399pp -- Cyprus: luxury all-inc beach escape, fr Manchester",Vacations,Travel Agency,2805717,5428,0.0007000000000000001,9/18/2019,594044.0,399.0,0.9137370295803005,196.378146101903,High,599.0
430,Year: 2019Week: 38,UK,Premier Holidays Ltd,"£1199pp -- Thailand: 13-nt city, rainforest & beach holiday",Vacations,Vacation,2803981,5978,0.0008,9/18/2019,2420434.0,1199.0,0.24698050019128803,199.01451196251912,V.High,600.0
435,Year: 2019Week: 38,UK,Exoticca.co.uk,£1499pp -- China: luxury 15-nt tour w/panda visit & cruise,Vacations,Travel Agency,2804910,6973,0.0009,9/18/2019,4840874.0,1499.0,0.14404423663991253,199.4246518093496,V.High,600.0
436,Year: 2019Week: 38,UK,Fleetway Travel Ltd,"£499pp -- Luxury ultra all-inc Corfu week, from the Midlands",Vacations,Travel Agency,2805748,2007,0.0003,9/18/2019,345852.0,499.0,0.580306026855418,197.69216837856717,V.High,599.0
437,Year: 2019Week: 38,UK,holidays.ch. AG (Travelzoo Packages),"£129pp -- Prague break w/Christmas market dates, inc flights",Vacations,Vacation,2804899,10873,0.0014000000000000002,9/18/2019,2123414.0,129.0,0.5120527603189957,197.96222344979844,Mid,199.0
438,Year: 2019Week: 38,UK,holidays.ch. AG (Travelzoo Packages),£129pp -- Prague stay w/Christmas market dates fr Manchester,Vacations,Vacation,2804898,1961,0.0002,9/18/2019,297022.0,129.0,0.6602204550504676,197.3764394631133,Mid,199.0
439,Year: 2019Week: 38,UK,holidays.ch. AG (Travelzoo Packages),"£1799pp -- Luxury Maldives villa week w/meals, fr Manchester",Vacations,Vacation,2805608,846,0.0001,9/18/2019,297022.0,1799.0,0.28482738652355716,198.86392630292613,V.High,600.0
449,Year: 2019Week: 39,UK,Citrus Holidays (trading division of The Wise Miser Limited),£1299pp -- 10-night Cambodia & Thailand private tour,Vacations,Travel Agency,2808270,3875,0.0005,9/25/2019,2419776.0,1299.0,0.16013878970615464,199.36046897841317,V.High,600.0
450,Year: 2019Week: 39,UK,Exoticca.co.uk,£999pp -- 11-night India tour with flights from the North,Vacations,Travel Agency,2808369,3555,0.0004,9/25/2019,1162992.0,999.0,0.3056770811837055,198.7810178243997,V.High,600.0
451,Year: 2019Week: 39,UK,Fleetway Travel Ltd,£299pp -- Sicily: deluxe week inc meals; fly from Manchester,Vacations,Travel Agency,2808407,4055,0.0005,9/25/2019,296938.0,299.0,1.3656049410988154,194.61117035944358,High,329.0
452,Year: 2019Week: 39,UK,Fleetway Travel Ltd,"£359pp -- Croatia: all-inc Hvar island week w/flts, save 33%",Vacations,Travel Agency,2807041,28360,0.0036,9/25/2019,4839552.0,359.0,0.5860046549763285,197.66963741333038,High,599.0
453,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),"£123pp -- 4-star central Dublin break, fly from Birmingham",Vacations,Vacation,2808332,1780,0.0002,9/25/2019,345804.0,123.0,0.5147424552636753,197.95157429570983,Mid,199.0
454,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£123pp -- 4-star central Dublin break; fly from Bristol,Vacations,Vacation,2808336,1183,0.0001,9/25/2019,199986.0,123.0,0.5915414078985529,197.64774890763488,Mid,199.0
455,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£123pp -- 4-star central Dublin break; fly from Scotland,Vacations,Vacation,2808337,750,0.0001,9/25/2019,139058.0,123.0,0.5393432956032734,197.85420004577708,Mid,199.0
456,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£123pp -- 4-star central Dublin break; fly from the North,Vacations,Vacation,2808339,2944,0.0004,9/25/2019,581494.0,123.0,0.5062820940542808,197.98507283920623,Mid,199.0
457,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£319pp -- Berlin: 5-star Hyatt stay w/flights from Edinburgh,Vacations,Vacation,2808328,1156,0.0001,9/25/2019,208587.0,319.0,0.5542051997487859,197.795397224222,High,329.0
458,Year: 2019Week: 39,UK,Jetline Travel,"£169pp -- Deluxe Malta break w/sea view, from the Northeast",Vacations,Travel Agency,2808380,2472,0.0003,9/25/2019,262278.0,169.0,0.942511381053691,196.26515580736543,Mid,199.0
459,Year: 2019Week: 39,UK,Jetline Travel,£199pp -- 5-star Prague city break; fly from Dublin,Vacations,Travel Agency,2808150,761,0.0001,9/25/2019,54468.0,199.0,1.3971506205478446,194.48840283184558,High,199.0
460,Year: 2019Week: 39,UK,Jetline Travel,£199pp -- 5-star Prague city break; fly from Manchester,Vacations,Travel Agency,2808151,1797,0.0002,9/25/2019,319216.0,199.0,0.5629417071825973,197.7608383461106,High,199.0
461,Year: 2019Week: 39,UK,Travelbag Ltd (Stella Travel Services UK),£1199pp -- Maldives: premium all-inc holiday in beach villa,Vacations,Travel Agency,2808217,14680,0.0019,9/25/2019,2419774.0,1199.0,0.6066682260409444,197.5879601750536,V.High,600.0
468,Year: 2019Week: 39,UK,Broadway Travel Service (Wimbledon) Ltd,"£299pp -- Crete: 5-star holiday w/meals & flights, save 31%",Vacations,Vacation,2808291,10991,0.0014000000000000002,9/25/2019,2419774.0,299.0,0.4542159722354237,198.1913512824152,High,329.0
469,Year: 2019Week: 39,UK,Broadway Travel Service (Wimbledon) Ltd,"£499pp -- Madeira: luxury week w/flights & meals, fr Bristol",Vacations,Vacation,2808289,1026,0.0001,9/25/2019,199986.0,499.0,0.5130359125138759,197.95833084591965,V.High,599.0
470,Year: 2019Week: 39,UK,Exoticca.co.uk,£599pp -- 7-night Moscow & St Petersburg tour w/flights,Vacations,Travel Agency,2807742,12775,0.0016,9/25/2019,4839552.0,599.0,0.2639707146446613,198.94689702487074,V.High,
471,Year: 2019Week: 39,UK,Exoticca.co.uk,"£799pp -- 11-nt India tour w/flights & excursions, save £700",Vacations,Travel Agency,2808360,10412,0.0013,9/25/2019,2597892.0,799.0,0.4007864838107204,198.4032536084751,V.High,600.0
472,Year: 2019Week: 39,UK,Fleetway Travel Ltd,"£699pp -- Greece: luxury 24-hr all-inc week, from Manchester",Vacations,Travel Agency,2808404,1865,0.0002,9/25/2019,296938.0,699.0,0.6280772417137584,197.50337178676253,V.High,600.0
473,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£123pp -- 4-star central Dublin break inc flights,Vacations,Vacation,2808307,3865,0.0005,9/25/2019,1153430.0,123.0,0.3350875215661115,198.66412625994235,Mid,199.0
474,Year: 2019Week: 39,UK,Jetline Travel,"£169pp -- Deluxe Malta break w/flights & sea view, save 31%",Vacations,Travel Agency,2808276,3540,0.0004,9/25/2019,619009.0,169.0,0.5718818304741935,197.7254802433222,Mid,199.0
475,Year: 2019Week: 39,UK,Voyager Travel Direct,£279pp & up -- Lapland log cabin week w/flights (5 sharing),Vacations,Vacation,2808409,4061,0.0005,9/25/2019,1209887.0,279.0,0.3356511806474489,198.66188667059873,High,329.0
484,Year: 2019Week: 39,UK,Citrus Holidays (trading division of The Wise Miser Limited),£299pp -- 4-star Sardinia holiday inc meals & wine,Vacations,Travel Agency,2807883,25642,0.0032,9/25/2019,2419774.0,299.0,1.059685739246723,195.80570340588267,High,329.0
485,Year: 2019Week: 39,UK,Emirates Holidays,£599pp -- Luxury Dubai break with meals & park tickets,Vacations,Vacation,2807901,5189,0.0007000000000000001,9/25/2019,1209888.0,599.0,0.4288826734375413,198.29179549937987,V.High,
486,Year: 2019Week: 39,UK,Exoticca.co.uk,£949pp -- 11-night India tour with flights from Birmingham,Vacations,Travel Agency,2808366,2625,0.0003,9/25/2019,691609.0,949.0,0.3795497166751734,198.48754166462606,V.High,600.0
487,Year: 2019Week: 39,UK,Exoticca.co.uk,£999pp -- 11-night India tour with flights from Scotland,Vacations,Travel Agency,2808368,1192,0.0002,9/25/2019,278117.0,999.0,0.42859659783472426,198.29293005237926,V.High,600.0
488,Year: 2019Week: 39,UK,Fleetway Travel Ltd,£299pp -- Sicily: deluxe week with meals; fly from Bristol,Vacations,Travel Agency,2808406,5290,0.0007000000000000001,9/25/2019,286088.0,299.0,1.8490814015268031,192.7379555079656,High,329.0
489,Year: 2019Week: 39,UK,Fleetway Travel Ltd,£699pp -- Greece: luxury 24-hr ultra all-inc week w/flights,Vacations,Travel Agency,2807850,10643,0.0013,9/25/2019,2122838.0,699.0,0.5013571454816618,198.00457562078125,V.High,600.0
490,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£180pp -- Jersey break inc dinner & flights from Scotland,Vacations,Vacation,2808321,963,0.0001,9/25/2019,139058.0,180.0,0.6925167915546031,197.24898408095927,High,199.0
491,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£180pp -- Jersey break inc dinner & flights from the North,Vacations,Vacation,2808323,3775,0.0005,9/25/2019,581494.0,180.0,0.6491898454670212,197.4199897824761,High,199.0
492,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£279pp -- Berlin: 5-star Hyatt break w/flights fr Manchester,Vacations,Vacation,2808326,1699,0.0002,9/25/2019,478824.0,279.0,0.35482766110303576,198.58570765603312,High,329.0
493,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£279pp -- Berlin: luxury Hyatt escape w/flights & breakfast,Vacations,Vacation,2808313,7455,0.0009,9/25/2019,2942250.0,279.0,0.2533775172062197,198.98905144751765,High,329.0
494,Year: 2019Week: 39,UK,Jetline Travel,"£169pp -- Deluxe Malta break w/flights & sea view, save 31%",Vacations,Travel Agency,2808267,3621,0.0005,9/25/2019,619009.0,169.0,0.5849672621884334,197.67373881759633,Mid,199.0
495,Year: 2019Week: 39,UK,Jetline Travel,"£169pp -- Deluxe Malta break w/sea view, from the Northwest",Vacations,Travel Agency,2808379,2833,0.0004,9/25/2019,319216.0,169.0,0.8874868427647737,196.48128079888465,Mid,199.0
496,Year: 2019Week: 39,UK,Jetline Travel,£169pp -- Deluxe Malta break w/sea view; fly from Bristol,Vacations,Travel Agency,2808377,2180,0.0003,9/25/2019,199986.0,169.0,1.090076305341374,195.68671289930057,Mid,199.0
497,Year: 2019Week: 39,UK,Kenwood Travel Ltd. (UK),"£679pp -- 5-nt Ritz-Carlton Abu Dhabi break w/meals, 48% off",Vacations,Travel Agency,2808213,9928,0.0013,9/25/2019,3629664.0,679.0,0.27352394050799195,198.90888868862226,V.High,600.0
498,Year: 2019Week: 39,UK,weekend.com,"£219pp -- Amsterdam: deluxe 3-night stay w/flights, save 49%",Vacations,Other,2807792,13825,0.0017000000000000001,9/25/2019,2419774.0,219.0,0.5713343477531373,197.72764535159655,High,329.0
507,Year: 2019Week: 39,UK,Broadway Travel Service (Wimbledon) Ltd,"£499pp -- Madeira: luxury week w/flts & meals, fr Manchester",Vacations,Vacation,2808290,1413,0.0002,9/25/2019,296938.0,499.0,0.47585691289090654,198.10558704344882,V.High,599.0
508,Year: 2019Week: 39,UK,Broadway Travel Service (Wimbledon) Ltd,£499pp -- Madeira: luxury week with flights & meals,Vacations,Vacation,2808288,7574,0.001,9/25/2019,1922850.0,499.0,0.3938944795485867,198.4306038466161,V.High,599.0
509,Year: 2019Week: 39,UK,Exoticca.co.uk,£999pp -- 11-night India tour with flights from Dublin,Vacations,Travel Agency,2808367,699,0.0001,9/25/2019,108942.0,999.0,0.6416258192432671,197.44985908556106,V.High,600.0
510,Year: 2019Week: 39,UK,Fleetway Travel Ltd,"£299pp -- Sicily: deluxe week with meals & flights, save 42%",Vacations,Travel Agency,2807820,19454,0.0025,9/25/2019,1836748.0,299.0,1.0591545492359322,195.80778385111103,High,329.0
511,Year: 2019Week: 39,UK,holidays.ch. AG (Travelzoo Packages),£171pp -- Jersey: 3-night break inc dinner & flights,Vacations,Vacation,2808317,9088,0.0011,9/25/2019,1699220.0,171.0,0.5348336295476749,197.87204649278704,Mid,199.0
512,Year: 2019Week: 39,UK,Jetline Travel,"£169pp -- Deluxe Malta break w/sea view, from the Midlands",Vacations,Travel Agency,2808376,2884,0.0004,9/25/2019,345804.0,169.0,0.8339984499890112,196.6915982196118,Mid,199.0
513,Year: 2019Week: 39,UK,Jetline Travel,£169pp -- Deluxe Malta break w/sea view; fly from Dublin,Vacations,Travel Agency,2808378,992,0.0001,9/25/2019,54468.0,169.0,1.8212528457075712,192.8452939055175,Mid,199.0
514,Year: 2019Week: 39,UK,Jetline Travel,£199pp -- 5-star Prague city break w/flights & river cruise,Vacations,Travel Agency,2807067,8726,0.0011,9/25/2019,2046086.0,199.0,0.4264727875563393,198.30135311648948,High,199.0
526,Year: 2019Week: 40,UK,Broadway Travel Service (Wimbledon) Ltd,"£169pp -- Malta: 4-night all-inc break, from East Midlands",Vacations,Vacation,2811214,4330,0.0005,10/2/2019,345794.0,169.0,1.2521906105947473,195.05318115867522,Mid,199.0
527,Year: 2019Week: 40,UK,Fleetway Travel Ltd,£199pp -- Italian villa escape near Venice with flights,Vacations,Travel Agency,2811102,7590,0.001,10/2/2019,1901778.0,199.0,0.3991002104346564,198.4099450708297,High,199.0
528,Year: 2019Week: 40,UK,Fleetway Travel Ltd,"£749pp -- Italy: 9-nt guided wine tour w/meals, from Bristol",Vacations,Travel Agency,2811201,712,0.0001,10/2/2019,200012.0,749.0,0.35597864128152307,198.58113628664236,V.High,600.0
529,Year: 2019Week: 40,UK,holidays.ch. AG (Travelzoo Packages),£279pp -- Berlin: 5-star Hyatt stay w/flights fr Manchester,Vacations,Vacation,2811196,520,0.0001,10/2/2019,159622.0,279.0,0.32576963075265314,198.70115272695483,High,329.0
530,Year: 2019Week: 40,UK,holidays.ch. AG (Travelzoo Packages),"£449pp -- Luxury Morocco week at beachfront Sofitel, w/flts",Vacations,Vacation,2811082,4628,0.0006,10/2/2019,1210518.0,449.0,0.3823156698206883,198.4765616641951,V.High,599.0
531,Year: 2019Week: 40,UK,Jetline Travel,£399pp -- 5-star Madeira break; fly from Bristol,Vacations,Travel Agency,2811148,1368,0.0002,10/2/2019,200012.0,399.0,0.6839589624622523,197.2827490316814,High,599.0
532,Year: 2019Week: 40,UK,Jetline Travel,£449pp -- Luxury all-inc Crete holiday w/flights & transfers,Vacations,Travel Agency,2809294,4358,0.0006,10/2/2019,1210517.0,449.0,0.3600114661751962,198.5651198682992,V.High,599.0
542,Year: 2019Week: 40,UK,Broadway Travel Service (Wimbledon) Ltd,"£119pp -- Prague: deluxe 3-nt city break, from Manchester",Vacations,Vacation,2811494,2602,0.0003,10/2/2019,296966.0,119.0,0.8761945811978475,196.52566362228276,Mid,199.0
543,Year: 2019Week: 40,UK,Broadway Travel Service (Wimbledon) Ltd,"£169pp -- Malta: 4-night all-inc break, from Cardiff",Vacations,Vacation,2811213,2160,0.0003,10/2/2019,86108.0,169.0,2.5084777256468618,190.21162822313863,Mid,199.0
544,Year: 2019Week: 40,UK,Broadway Travel Service (Wimbledon) Ltd,"£169pp -- Malta: 4-night all-inc break, from Manchester",Vacations,Vacation,2811215,3804,0.0005,10/2/2019,296966.0,169.0,1.2809547220893975,194.94098480566547,Mid,199.0
545,Year: 2019Week: 40,UK,Exoticca.co.uk,"£1999pp -- 14-nt Japan tour w/flts, excursions & rail pass",Vacations,Travel Agency,2811197,13064,0.0017000000000000001,10/2/2019,4842076.0,1999.0,0.26980163054028894,198.92369735991136,V.High,600.0
546,Year: 2019Week: 40,UK,Fleetway Travel Ltd,£199pp -- Villa escape near Venice with flights from Bristol,Vacations,Travel Agency,2811207,1274,0.0002,10/2/2019,200012.0,199.0,0.6369617822930624,197.46827896624703,High,199.0
547,Year: 2019Week: 40,UK,Fleetway Travel Ltd,£299pp -- Sicily: deluxe week with meals; fly from Bristol,Vacations,Travel Agency,2811114,3023,0.0004,10/2/2019,286120.0,299.0,1.056549699426814,195.81798625593564,High,329.0
548,Year: 2019Week: 40,UK,Fleetway Travel Ltd,"£749pp -- Italy: 9-nt guided wine tour, from Manchester",Vacations,Travel Agency,2811202,918,0.0001,10/2/2019,319244.0,749.0,0.2875543471451304,198.8530806279321,V.High,600.0
549,Year: 2019Week: 40,UK,holidays.ch. AG (Travelzoo Packages),£279pp -- Berlin: luxury Hyatt stay w/flights & breakfast,Vacations,Vacation,2811246,2402,0.0003,10/2/2019,1050896.0,279.0,0.22856686104048354,199.087817502739,High,329.0
550,Year: 2019Week: 40,UK,holidays.ch. AG (Travelzoo Packages),"£449pp -- Luxury Sofitel Morocco beach week, from Manchester",Vacations,Vacation,2811192,594,0.0001,10/2/2019,159622.0,449.0,0.37212915512899225,198.51700204723625,V.High,599.0
551,Year: 2019Week: 40,UK,Jetline Travel,"£399pp -- 5-star Madeira break w/flts & transfers, save 29%",Vacations,Travel Agency,2811096,5772,0.0007000000000000001,10/2/2019,1555984.0,399.0,0.37095497125934457,198.5216640755662,High,599.0
561,Year: 2019Week: 40,UK,Broadway Travel Service (Wimbledon) Ltd,"£169pp -- All-inc Malta: 4-night break w/flights, save 32%",Vacations,Vacation,2811095,15956,0.002,10/2/2019,1692166.0,169.0,0.9429334947044202,196.26349874306402,Mid,199.0
562,Year: 2019Week: 40,UK,Fleetway Travel Ltd,£199pp -- Villa escape near Venice w/flights fr Manchester,Vacations,Travel Agency,2811208,1338,0.0002,10/2/2019,319244.0,199.0,0.41911515956447104,198.33053633703702,High,199.0
563,Year: 2019Week: 40,UK,Fleetway Travel Ltd,£299pp -- Sicily: deluxe week inc meals; fly from Manchester,Vacations,Travel Agency,2811117,2555,0.0003,10/2/2019,319244.0,299.0,0.8003282755509893,196.82410448758387,High,329.0
564,Year: 2019Week: 40,UK,Fleetway Travel Ltd,"£299pp -- Sicily: deluxe week with meals & flights, save 42%",Vacations,Travel Agency,2811112,10577,0.0013,10/2/2019,1815670.0,299.0,0.58253977870428,197.6833363723527,High,329.0
565,Year: 2019Week: 40,UK,Fleetway Travel Ltd,"£499pp -- Rhodes: luxury premium all-inc week, save 35%",Vacations,Travel Agency,2810204,8671,0.0011,10/2/2019,2421034.0,499.0,0.35815275621903697,198.57250159998847,V.High,599.0
566,Year: 2019Week: 40,UK,Fleetway Travel Ltd,"£749pp -- Italy: 9-nt guided wine tour w/meals, fr Edinburgh",Vacations,Travel Agency,2811203,521,0.0001,10/2/2019,139030.0,749.0,0.3747392649068546,198.50663914984486,V.High,600.0
567,Year: 2019Week: 40,UK,Icelandair Holidays,£299pp -- Iceland break w/Northern Lights & Golden Circle,Vacations,Vacation,2810318,37631,0.0048,10/2/2019,4842076.0,299.0,0.7771666533115135,196.91530659525253,High,329.0
568,Year: 2019Week: 40,UK,Jetline Travel,£399pp -- 5-star Madeira break; fly from Birmingham,Vacations,Travel Agency,2811147,2033,0.0003,10/2/2019,345794.0,399.0,0.5879222889928686,197.66205613710264,High,599.0
569,Year: 2019Week: 40,UK,Lumle Holidays Ltd,£1499pp -- Peru: 11-nt guided tour w/flights & Machu Picchu,Vacations,Travel Agency,2810898,6699,0.0008,10/2/2019,4842076.0,1499.0,0.1383497491571797,199.44736557171657,V.High,600.0
579,Year: 2019Week: 40,UK,Broadway Travel Service (Wimbledon) Ltd,£119pp -- Prague: deluxe 3-night city break with wine,Vacations,Vacation,2811198,12984,0.0016,10/2/2019,2124068.0,119.0,0.6112798648630835,197.56973625349312,Mid,199.0
580,Year: 2019Week: 40,UK,Citrus Holidays (trading division of The Wise Miser Limited),£2099pp -- Victoria Falls & South Africa tour inc safari,Vacations,Travel Agency,2810893,8876,0.0011,10/2/2019,4842076.0,2099.0,0.18330980348098624,199.26810242608047,V.High,600.0
581,Year: 2019Week: 40,UK,Fleetway Travel Ltd,£749pp -- 9-night escorted wine tour of Italy w/meals & flts,Vacations,Travel Agency,2810883,3975,0.0005,10/2/2019,1762748.0,749.0,0.22550018493851645,199.10002869719813,V.High,600.0
582,Year: 2019Week: 40,UK,holidays.ch. AG (Travelzoo Packages),£219pp -- French Riviera: 4-star Èze escape inc flights,Vacations,Vacation,2810975,4453,0.0006,10/2/2019,1050896.0,219.0,0.4237336520454926,198.31221709595596,High,329.0
583,Year: 2019Week: 40,UK,Jetline Travel,£399pp -- 5-star Madeira break; fly from Manchester,Vacations,Travel Agency,2811149,1732,0.0002,10/2/2019,319244.0,399.0,0.5425317312149954,197.84158317132744,High,599.0
584,Year: 2019Week: 40,UK,Jetline Travel,£449pp -- Luxury all-inc Crete holiday w/flights & transfers,Vacations,Travel Agency,2809264,4486,0.0006,10/2/2019,1210517.0,449.0,0.37058546059245756,198.52313121860604,V.High,599.0
592,Year: 2019Week: 41,UK,Broadway Travel Service (Wimbledon) Ltd,"£299pp -- Corfu: deluxe all-inc holiday w/flights, 25% off",Vacations,Vacation,2813629,9823,0.0012,10/9/2019,2073212.0,299.0,0.4738058625938881,198.11371388382815,High,329.0
593,Year: 2019Week: 41,UK,Broadway Travel Service (Wimbledon) Ltd,£699pp -- Mykonos: 5-star suite hotel with meals & flights,Vacations,Vacation,2813390,10712,0.0014000000000000002,10/9/2019,2418940.0,699.0,0.44283859872506137,198.23645526190583,V.High,600.0
594,Year: 2019Week: 41,UK,Citrus Holidays (trading division of The Wise Miser Limited),£299pp -- Deluxe 5-night all-inc Sicily holiday with flights,Vacations,Travel Agency,2813391,6564,0.0008,10/9/2019,1209470.0,299.0,0.5427170578848587,197.84084984465895,High,329.0
595,Year: 2019Week: 41,UK,Fleetway Travel Ltd,"£299pp -- Cyprus: luxury all-inc holiday, from Manchester",Vacations,Travel Agency,2813381,2904,0.0004,10/9/2019,319220.0,299.0,0.9097174362508614,196.39393525474662,High,329.0
596,Year: 2019Week: 41,UK,Fleetway Travel Ltd,"£349pp -- All-inc Montenegro beachfront week, fr Manchester",Vacations,Travel Agency,2813590,4025,0.0005,10/9/2019,593887.0,349.0,0.6777383576336913,197.30729605694484,High,599.0
597,Year: 2019Week: 41,UK,holidays.ch. AG (Travelzoo Packages),£199pp -- Paris: 4-star break w/flights & Seine cruise,Vacations,Vacation,2813097,6766,0.0009,10/9/2019,1899718.0,199.0,0.35615812452163953,198.58042343916864,High,199.0
598,Year: 2019Week: 41,UK,Jetline Travel,"£299pp -- Catalonia: all-inc adults-only break, from Belfast",Vacations,Travel Agency,2813594,1963,0.0002,10/9/2019,91267.0,299.0,2.150832173732017,191.57781829883083,High,329.0
599,Year: 2019Week: 41,UK,weekend.com,£79pp -- Rome: deluxe 3-night break inc flights,Vacations,Other,2813059,16448,0.0021,10/9/2019,2418938.0,79.0,0.6799678205890354,197.29849806149826,Low,199.0
